"EH1 1AD",10,325621,673516,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1AE",10,325820,673532,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BB",10,325792,673854,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BE",10,325792,673854,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BL",10,325678,673710,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BN",10,325777,673723,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BP",10,325769,673718,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BQ",10,325708,673929,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BS",10,325840,673715,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BU",10,325880,673700,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1BX",10,325855,673742,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1DD",10,325965,673587,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1DE",10,325865,673761,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1DF",10,325788,673773,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1DH",10,326071,673759,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1DR",10,326118,673734,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1DT",10,326151,673740,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1EE",10,325649,673412,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1EG",10,325625,673466,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1EJ",10,325685,673415,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1EL",10,325704,673361,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1EN",10,325673,673359,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1ES",10,326225,676536,"S92000003","","S08000024","","S12000036","S13002931"
"EH1 1EY",10,325767,673250,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1EZ",10,325787,673178,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HA",10,325787,673178,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HB",10,325819,673203,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HD",10,325833,673253,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HE",10,325845,673245,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HJ",10,325943,673463,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HN",10,325963,673511,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HR",10,325961,673429,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HT",10,325899,673411,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1HU",10,325727,673348,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JF",10,325796,673321,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JG",10,325892,673441,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JH",10,325882,673466,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JJ",10,325899,673495,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JN",10,325682,673462,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JQ",10,325950,673478,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JR",10,325625,673414,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JS",10,325826,673459,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JT",10,325820,673456,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JU",10,325543,673411,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JW",10,325682,673437,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JX",10,325562,673432,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JY",10,325542,673385,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1JZ",10,325845,673402,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LA",10,325734,673405,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LB",10,325734,673405,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LD",10,325734,673405,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LG",10,325980,673553,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LL",10,325989,673510,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LS",10,326021,673386,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LT",10,326076,673418,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LU",10,326114,673429,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LW",10,325713,673655,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LY",10,326044,673495,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1LZ",10,326130,673515,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NA",10,326139,673518,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NB",10,326057,673593,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1ND",10,325689,673650,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NE",10,326042,673551,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NL",10,326090,673592,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NP",10,326052,673452,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NQ",10,325960,673503,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NS",10,326008,673456,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NU",10,326090,673592,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NW",10,325684,673612,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1NY",10,325803,673689,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PB",10,325820,673687,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PD",10,325905,673667,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PE",10,325846,673654,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PG",10,325743,673649,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PL",10,325740,673679,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PN",10,325731,673630,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PQ",10,325695,673629,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PS",10,325707,673634,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PT",10,325669,673620,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PW",10,325686,673622,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PX",10,325851,673676,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1PZ",10,325864,673664,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QA",10,325872,673662,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QB",10,325747,673766,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QG",10,325898,673736,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QL",10,325893,673714,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QN",10,325907,673686,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QQ",10,325865,673611,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QR",10,325923,673533,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QS",10,325865,673611,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QT",10,325881,673603,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QU",10,325859,673608,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QW",10,325903,673591,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QX",10,325821,673605,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1QY",10,325884,673554,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RB",10,325802,673551,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RD",10,325828,673572,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RE",10,325728,673590,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RF",10,325793,673581,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RN",10,325639,673556,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RP",10,325845,673490,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RQ",10,325765,673518,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RR",10,325886,673534,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RT",10,325858,673564,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RW",10,325788,673601,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1RZ",10,323089,672928,"S92000003","","S08000024","","S12000036","S13002924"
"EH1 1SB",10,325950,673721,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SG",10,326010,673693,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SJ",10,325972,673707,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SP",10,326030,673703,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SR",10,326111,673717,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SS",10,326046,673709,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SU",10,326184,673670,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SW",10,326015,673697,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SX",10,326215,673586,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1SY",10,326201,673624,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TA",10,326146,673664,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TB",10,326028,673659,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TD",10,326129,673672,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TE",10,326134,673656,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TF",10,326109,673651,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TG",10,326098,673662,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TH",10,325999,673613,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TQ",10,326089,673641,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1TR",10,325843,673936,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1WG",10,323089,672928,"S92000003","","S08000024","","S12000036","S13002924"
"EH1 1YH",10,325684,673425,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1YJ",10,325763,673672,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1YP",10,325740,673679,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1YS",10,326028,673389,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 1YZ",10,325597,673676,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 2AA",10,324571,673578,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 2AB",10,324703,673613,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 2AD",10,324654,673640,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 2AE",10,324634,673601,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 2AF",10,325115,673334,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 2AJ",10,325115,673334,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 2AN",10,324644,673552,"S92000003","","S08000024","","S12000036","S13002929"
"EH1 2AP",10,325083,673329,"S92000003","","S08000024","","S12000036","S13002929"
