"IV1 1AD",10,266673,846301,"S92000003","","S08000022","","S12000017","S13003005"
"IV1 1AF",10,266403,846517,"S92000003","","S08000022","","S12000017","S13003005"
"IV1 1AG",10,266544,845521,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1AH",10,266855,845958,"S92000003","","S08000022","","S12000017","S13003005"
"IV1 1AJ",10,266777,846004,"S92000003","","S08000022","","S12000017","S13003005"
"IV1 1AN",10,266639,845371,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1AX",10,266609,845427,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1BA",10,266424,845547,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DA",10,266626,845453,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DE",10,266663,845426,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DF",10,266632,845398,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DG",10,266602,845389,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DJ",10,266580,845417,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DN",10,266582,845448,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DP",10,266590,844588,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DR",10,266573,845337,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DW",10,266552,845368,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DX",10,266584,845304,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1DY",10,266616,845259,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EA",10,266657,845263,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EB",10,266642,845291,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1ED",10,266642,845291,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EH",10,266597,845374,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EJ",10,266568,845409,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EN",10,266543,845478,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EP",10,266511,845521,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1ES",10,266502,845446,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EU",10,266535,845404,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EX",10,266604,845356,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1EY",10,266485,845515,"S92000003","","S08000022","","S12000017","S13003003"
"IV1 1FB",10,267394,847030,"S92000003","","S08000022","","S12000017","S13003005"
"IV1 1FF",10,266644,847084,"S92000003","","S08000022","","S12000017","S13003005"
