Designator,Mid X,Mid Y,Rotation,Layer
C1,101.4,-133.3,270,top
C2,100.0,-121.05,90,top
C3,101.25,-124.35,90,top
C4,107.5,-124.35,90,top
D1,99.6,-130.2,270,top
D2,118.75,-132.65,90,top
D3,104.38,-123.97,180,top
J1,87.75,-135.65,0,top
J2,111.35,-135.65,0,top
J3,97.05,-142.3,0,top
L1,106.0,-120.8,180,top
Logo1,87.75,-139.4,0,bottom
R1,108.07,-127.25,270,top
R10,116.5,-132.65,90,top
R11,115.35,-132.65,90,top
R12,99.17,-118.5,180,top
R2,94.65,-134.15,180,top
R3,99.45,-134.15,180,top
R4,104.6,-133.4,0,top
R5,107.4,-133.4,0,top
R6,86.65,-133.3,180,top
R7,89.3,-133.3,180,top
R8,98.35,-120.5,90,top
R9,114.2,-132.65,90,top
U1,114.46,-124.35,270,top
U2,89.6,-124.85,0,top
U3,104.75,-130.0,270,top
U4,102.1,-120.8,0,top
